PERSON,Date,LOCATION 1,Latitude,Longitude,NOTES
"Clerk, Robert",22 December 1691,London,51.514125,-0.093689,
"Coan, Cornelius",15 April 1687,Isle of Lewis,58.287484,-6.661771,definitely in Inverness by this date
"Coan, Cornelius",13 May 1687,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Coan, Cornelius",4 July 1688,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Coan, Cornelius",2 September 1690,Isle of Lewis,58.287484,-6.661771,Coan apostatized
"Codrington, Thomas",21 August 1689,St Germain,46.912384,2.445217,
"Collinson, William",16 March 1665,London,51.514125,-0.093689,
"Compigny, Pierre de",15 November 1694,Paris,48.871077,2.342285,
"Compigny, Pierre de",29 November 1694,Paris,48.871077,2.342285,
"Compigny, Pierre de",13 December 1694,Paris,48.871077,2.342285,
"Compigny, Pierre de",30 December 1694,Paris,48.871077,2.342285,
"Compigny, Pierre de",3 January 1695,Paris,48.871077,2.342285,
"Compigny, Pierre de",10 January 1695,Paris,48.871077,2.342285,
"Compigny, Pierre de",16 May 1695,Paris,48.871077,2.342285,
"Compigny, Pierre de",12 November 1697,Paris,48.871077,2.342285,
"Conne, Alexander",15 December 1669,Paris,48.871077,2.342285,
"Conne, Alexander",1 July 1678,Paris,48.871077,2.342285,
"Conne, Alexander",15 December 1669,Paris,48.871077,2.342285,
"Conne, Alexander",1 July 1678,Paris,48.871077,2.342285,
"Conne, Mrs.",26 June 1699,Paris,48.871077,2.342285,
"Conne, Patrick",24 November 1660,Paris,48.871077,2.342285,
"Conne, Patrick",6 May 1661,Paris,48.871077,2.342285,
"Conne, Patrick",24 April 1662,London,51.514125,-0.093689,
"Conne, Patrick",17 July 1662,London,51.514125,-0.093689,
"Conne, Patrick",9 July 1666,Paris,48.871077,2.342285,
"Conne, Patrick",23 July 1666,Paris,48.871077,2.342285,
"Conne, Patrick",6 April 1672,Paris,48.871077,2.342285,
"Conne, Patrick",12 August 1672,Paris,48.871077,2.342285,
"Conne, Patrick",22 August 1672,Paris,48.871077,2.342285,
"Conne, Patrick",7 October 1672,Paris,48.871077,2.342285,
"Conne, Patrick",24 April 1674,Paris,48.871077,2.342285,
"Conne, Patrick",28 July 1676,London,51.514125,-0.093689,
"Conne, Patrick",10 April 1677,Paris,48.871077,2.342285,
"Conne, Patrick",22 September 1679,Paris,48.871077,2.342285,
"Conne, Patrick",21 November 1681,Paris,48.871077,2.342285,
"Conne, Patrick",10 February 1683,Paris,48.871077,2.342285,
"Conne, Patrick",9 March 1683,Paris,48.871077,2.342285,
"Conne, Patrick",20 September 1683,Paris,48.871077,2.342285,
"Conne, Patrick",10 December 1683,Paris,48.871077,2.342285,
"Conne, Patrick",22 May 1684,Paris,48.871077,2.342285,
"Conne, Patrick",23 September 1684,Paris,48.871077,2.342285,
"Conne, Patrick",28 September 1687,London,51.514125,-0.093689,
"Conne, Patrick",17 February 1688,London,51.514125,-0.093689,
"Conne, Patrick",29 November 1688,London,51.514125,-0.093689,
"Conne, Patrick",10 December 1688,London,51.514125,-0.093689,
"Conne, Patrick",1 November 1689,Paris,48.871077,2.342285,
"Conne, Patrick",16 November 1690,Paris,48.871077,2.342285,
"Conne, Patrick",10 December 1690,Paris,48.871077,2.342285,
"Conne, Patrick",12 December 1690,Paris,48.871077,2.342285,
"Conne, Patrick",15 December 1692,Paris,48.871077,2.342285,
"Conne, Patrick",8 May 1694,Paris,48.871077,2.342285,
Conquest,17 June 1678,Paris,48.871077,2.342285,
"Costa, Gregoria",8 January 1692,Rome,41.957961,12.453896,
Crawford,27 February 1677,Venice,45.438611,12.326667,
Crawford,27 March 1677,Venice,45.438611,12.326667,
Crawford,25 November 1678,Scotland,57.6216,-3.0893,arrived in London this date
"Crichton, Alexander",3 August 1688,Huntly Castle,57.45493,-2.781659,
"Crichton, Alexander",20 June 1690,Scotland,57.6216,-3.0893,imprisoned
"Crichton, Alexander",2 September 1690,Scotland Low Countries,55.71001,-3.424821,
"Crichton, Alexander",13 July 1693,Paris,48.871077,2.342285,
"Crichton, Alexander",17 August 1693,Paris,48.871077,2.342285,
"Crichton, Alexander",26 October 1693,Paris,48.871077,2.342285,
"Crichton, Alexander",5 April 1694,Paris,48.871077,2.342285,
"Crichton, Alexander",29 September 1695,Dunkirk,51.05,2.366667,
"Crichton, Alexander",6 January 1697,Dunkirk,51.05,2.366667,
"Crichton, Alexander",24 September 1699,Dunkirk,51.05,2.366667,
"Cussy, Jacques",23 August 1689,Paris,48.871077,2.342285,
"Cussy, Jacques",9 September 1689,Paris,48.871077,2.342285,
"Cussy, Jacques",16 September 1689,Paris,48.871077,2.342285,
"Cussy, Jacques",18 September 1689,Paris,48.871077,2.342285,
"Cussy, Jacques",15 October 1689,Paris,48.871077,2.342285,
"Darian, Chilian",29 May 1680,Rome,41.957961,12.453896,
"Davidson, Joseph",14 April 1675,"Umbria, Monastery of San Domenico, Citta di Castello",43.473091,12.237919,
"Davidson, Joseph",20 October 1677,Rome,41.957961,12.453896,
"Davidson, Joseph",1 January 1678,Rome,41.957961,12.453896,
"Davidson, Joseph",14 April 1675,"Umbria, Monastery of San Domenico, Citta di Castello",43.473091,12.237919,
"Davidson, Joseph",19 October 1677,Rome,41.957961,12.453896,
"Davidson, Joseph",20 October 1677,Rome,41.957961,12.453896,
"Davidson, Joseph",1 January 1678,Rome,41.957961,12.453896,
"Davidson, Robert",5 April 1660,Rome,41.957961,12.453896,
"Davidson, Robert",28 August 1681,Scotland,57.6216,-3.0893,
"Davidson, Robert",8 November 1681,Scotland,57.6216,-3.0893,
"Davidson, Robert",25 February 1683,Edinburgh,55.95,-3.2,
"Davidson, Robert",13 May 1683,Edinburgh,55.95,-3.2,
"Davidson, Robert",23 May 1683,Roslin,55.856167,-3.156471,
"Davidson, Robert",26 July 1683,London,51.514125,-0.093689,"with Lady Roslin's children in London"
"Davidson, Robert",22 September 1683,London,51.514125,-0.093689,
"Davidson, Robert",26 March 1684,London,51.514125,-0.093689,
"Davidson, Robert",10 May 1684,London,51.514125,-0.093689,
"Davidson, Robert",9 December 1684,London,51.514125,-0.093689,
"Davidson, Robert",16 February 1688,Edinburgh,55.95,-3.2,
"Davidson, Robert",2 September 1690,Scotland Low Countries,55.71001,-3.424821,
"Davidson, Robert",13 July 1693,Paris,48.871077,2.342285,
"Davidson, Robert",17 August 1693,Paris,48.871077,2.342285,
"Davidson, Robert",26 October 1693,Paris,48.871077,2.342285,
"Davidson, Robert",21 February 1695,Paris,48.871077,2.342285,
"Davidson, Robert",28 February 1695,Paris,48.871077,2.342285,
"Davidson, Robert",17 April 1695,Brussels,50.833333,4.333333,arrived with Bishop Nicolson
"Davidson, Robert",16 May 1695,Rotterdam,51.916667,4.5,
"Davidson, Robert | Leslie, Alexander",16 August 1681,Havre de Grace,49.495111,0.10715,via ship
"de Bourges, J",19 June 1665,Paris,48.871077,2.342285,
"de Cosmo, Al",16 September 1677,Paris,48.871077,2.342285,
de Croissy,20 May 1688,Versailles,48.803593,2.134236,
de Croissy,9 September 1688,Versailles,48.803593,2.134236,
"Debure, Lewis",30 October 1692,France,44.637619,0.447725,
"Dempster, Francis",26 January 1660,Rome,41.957961,12.453896,
"Dempster, Francis",5 April 1660,Rome,41.957961,12.453896,
"Dempster, Francis",26 December 1660,Rome,41.957961,12.453896,
"Dempster, Francis",30 June 1661,Rome,41.957961,12.453896,
"Dempster, Francis",27 August 1661,Rome,41.957961,12.453896,
"Dempster, Francis",25 August 1662,Rome,41.957961,12.453896,
"Dempster, Francis",11 February 1692,St Germain,46.912384,2.445217,
"Dempster, Francis",10 January 1695,Paris,48.871077,2.342285,
"Dempster, Francis",24 January 1695,Paris,48.871077,2.342285,
"Dempster, Francis",8 February 1695,Paris,48.871077,2.342285,
"Dempster, Francis",14 February 1695,Paris,48.871077,2.342285,
"Dempster, Francis",14 March 1695,Paris,48.871077,2.342285,
"Dempster, Francis",26 January 1660,Rome,41.957961,12.453896,
"Dempster, Francis",5 April 1660,Rome,41.957961,12.453896,
"Dempster, Francis",26 December 1660,Rome,41.957961,12.453896,
"Dempster, Francis",30 June 1661,Rome,41.957961,12.453896,
"Dempster, Francis",27 August 1661,Rome,41.957961,12.453896,
"Dempster, Francis",3 August 1662,Rome,41.957961,12.453896,
"Dempster, Francis",11 February 1692,St Germain,46.912384,2.445217,
"Dempster, Francis",10 January 1695,Paris,48.871077,2.342285,
"Dempster, Francis",24 January 1695,Paris,48.871077,2.342285,
"Dempster, Francis",8 February 1695,Paris,48.871077,2.342285,
"Dempster, Francis",14 February 1695,Paris,48.871077,2.342285,
"Dempster, Francis",14 March 1695,Paris,48.871077,2.342285,
Denoon,31 October 1695,Dunoon Castle,55.946753,-4.926189,"sometimes helps the ""small remnant"" in Angus"
"Devoyer, James",24 February 1687,Eriskay Island,57.075426,-7.292889,
"Devoyer, James",30 March 1687,Hebride Islands,57.760054,-7.019412,arrived
"Devoyer, James",20 May 1687,Inverness,57.466667,-4.233333,
"Devoyer, James",15 June 1687,Inverness,57.466667,-4.233333,
"Devoyer, James",20 August 1687,Knoydart,57.031807,-5.667967,
"Devoyer, James",1 October 1687,Trotternish,57.6261,-6.204554,
"Devoyer, James",22 March 1688,Inverness,57.466667,-4.233333,
"Devoyer, James",29 March 1688,Inverness,57.466667,-4.233333,
"Devoyer, James | Cahassy, John",22 March 1688,Inverness,57.466667,-4.233333,
"Devoyer, James | Lea, James",24 February 1687,Eriskay Island,57.075426,-7.292889,
"Dickson, Abbot Maurus",11 November 1676,Wurzburg,49.787778,9.936111,
"Dickson, Abbot Maurus",6 March 1677,Wurzburg,49.787778,9.936111,
"Dixon, James",1 May 1687,Montrose,56.7,-2.45,
"Dixon, James",5 January 1688,Montrose,56.7,-2.45,
"Dixon, James",3 June 1688,Montrose,56.7,-2.45,
"Dixon, John",21 March 1687,Livorno,43.55,10.316667,
"Dixon, John",10 November 1687,"Deptford, London",51.483333,-0.033333,
"Dixon, John",17 February 1688,London,51.514125,-0.093689,
"Donaldson, James",14 November 1679,Rome,41.957961,12.453896,arrived in Rome
"Donaldson, James",18 December 1679,Rome,41.957961,12.453896,
"Donaldson, James",26 March 1680,Rome,41.957961,12.453896,
"Donaldson, James",25 May 1688,Havre de Grace,49.495111,0.10715,
"Donaldson, James",2 September 1690,Scotland Low Countries,55.71001,-3.424821,
"Donaldson, James",3 November 1699,Scotland,57.6216,-3.0893,
"Douglas, George",23 February 1698,Lyon,45.748457,4.846711,arrived with John Irvine and George Rose
"Douglas, R",1 September 1671,Paris,48.871077,2.342285,
"Douglas, R",20 September 1677,Bridgford,52.936934,-1.133858,
"Douglas, R",28 November 1679,Laon,49.563098,3.627137,
"Douglas, R",14 December 1679,Laon,49.563098,3.627137,
"Douglas, R",12 June 1684,Scottish Highlands,57.4735,-3.634527,
"Drummond, Alexander",23 March 1699,Scotland,57.6216,-3.0893,
"Drummond, Lord",18 February 1688,London,51.514125,-0.093689,
"Drummond, Lord",18 December 1691,Rome,41.957961,12.453896,
"Duelo, Paulo",22 May 1669,Turin,45.05,7.666667,
"Dug, George",16 July 1688,Paris,48.871077,2.342285,
"Duelo, Paulo",22 May 1669,Turin,45.05,7.666667,
"Dunbar, Alexander",17 December 1674,London,51.514125,-0.093689,
"Dunbar, Alexander",18 January 1676,Edinburgh,55.95,-3.2,
"Dunbar, Alexander",9 April 1677,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Dunbar, Alexander",25 April 1677,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Dunbar, Alexander",5 July 1677,Edinburgh,55.95,-3.2,
"Dunbar, Alexander",14 October 1677,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Dunbar, Alexander",2 November 1677,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Dunbar, Alexander",1 January 1678,Scotland,57.6216,-3.0893,-81081
"Dunbar, Alexander",1 February 1678,Scotland,57.6216,-3.0893,-81050
"Dunbar, Alexander",1 May 1678,Scotland,57.6216,-3.0893,-80961
"Dunbar, Alexander",27 July 1678,Edinburgh,55.95,-3.2,-80874
"Dunbar, Alexander",3 August 1678,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Dunbar, Alexander",29 August 1678,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Dunbar, Alexander",30 August 1678,Aberdeen,57.133333,-2.1,
"Dunbar, Alexander",12 September 1678,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Dunbar, Alexander",15 October 1678,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Dunbar, Alexander",16 October 1678,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Dunbar, Alexander",18 October 1678,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Dunbar, Alexander",16 March 1679,Strathdon,57.197411,-3.148387,
"Dunbar, Alexander",7 April 1679,Strathdon,57.197411,-3.148387,
"Dunbar, Alexander",14 July 1679,Strathdon,57.197411,-3.148387,
"Dunbar, Alexander",17 July 1679,Strathdon,57.197411,-3.148387,
"Dunbar, Alexander",21 September 1679,Rotterdam,51.916667,4.5,
"Dunbar, Alexander",2 October 1679,Mechelen,51.033333,4.466667,
"Dunbar, Alexander",12 October 1679,Brussels,50.833333,4.333333,
"Dunbar, Alexander",23 October 1679,Rotterdam,51.916667,4.5,
"Dunbar, Alexander",8 November 1679,Rotterdam,51.916667,4.5,
"Dunbar, Alexander",19 March 1680,Scotland,57.6216,-3.0893,
"Dunbar, Alexander",28 March 1680,Scotland,57.6216,-3.0893,
"Dunbar, Alexander",5 April 1680,Scotland,57.6216,-3.0893,
"Dunbar, Alexander",16 April 1680,Scotland,57.6216,-3.0893,
"Dunbar, Alexander",9 June 1680,Scotland,57.6216,-3.0893,
"Dunbar, Alexander",29 June 1680,Edinburgh,55.95,-3.2,
"Dunbar, Alexander",16 July 1680,Edinburgh,55.95,-3.2,
"Dunbar, Alexander",17 August 1680,Edinburgh,55.95,-3.2,
"Dunbar, Alexander",8 October 1680,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Dunbar, Alexander",14 January 1681,Edinburgh,55.95,-3.2,
"Dunbar, Alexander",11 March 1681,Edinburgh,55.95,-3.2,
"Dunbar, Alexander",25 March 1681,Edinburgh,55.95,-3.2,
"Dunbar, Alexander",31 March 1681,Edinburgh,55.95,-3.2,
"Dunbar, Alexander",1 April 1681,Edinburgh,55.95,-3.2,
"Dunbar, Alexander",5 May 1681,Edinburgh,55.95,-3.2,
"Dunbar, Alexander",17 May 1681,Edinburgh,55.95,-3.2,
"Dunbar, Alexander",27 July 1681,Edinburgh,55.95,-3.2,-79778
"Dunbar, Alexander",5 August 1681,Edinburgh,55.95,-3.2,-79769
"Dunbar, Alexander",28 August 1681,Edinburgh,55.95,-3.2,-79746
"Dunbar, Alexander",9 December 1681,Edinburgh,55.95,-3.2,-79643
"Dunbar, Alexander",9 September 1682,Speyside,57.269907,-3.257454,-79369
"Dunbar, Alexander",31 January 1683,Edinburgh,55.95,-3.2,
"Dunbar, Alexander",16 April 1683,Cranston,55.84794,-2.949417,
"Dunbar, Alexander",24 April 1683,Edinburgh,55.95,-3.2,
"Dunbar, Alexander",25 April 1683,Edinburgh,55.95,-3.2,
"Dunbar, Alexander",29 June 1683,Scotland,57.6216,-3.0893,
"Dunbar, Alexander",7 August 1683,Scotland,57.6216,-3.0893,
"Dunbar, Alexander",10 August 1683,Scotland,57.6216,-3.0893,
"Dunbar, Alexander",1 September 1683,Scotland,57.6216,-3.0893,
"Dunbar, Alexander",20 January 1684,Scotland,57.6216,-3.0893,
"Dunbar, Alexander",12 October 1684,London,51.514125,-0.093689,
"Dunbar, Alexander",8 August 1685,London,51.514125,-0.093689,
"Dunbar, Alexander",30 September 1686,Scotland,57.6216,-3.0893,
"Dunbar, Alexander",11 April 1687,Edinburgh,55.95,-3.2,-77694
"Dunbar, Alexander",19 July 1687,Edinburgh,55.95,-3.2,-77595
"Dunbar, Alexander",8 November 1687,Edinburgh,55.95,-3.2,-77483
"Dunbar, Alexander",22 November 1687,Edinburgh,55.95,-3.2,
"Dunbar, Alexander",6 May 1688,"Holyroodhouse, Edinburgh",55.952882,-3.172294,
"Dunbar, Alexander",16 June 1688,London,51.514125,-0.093689,
"Dunbar, Alexander",22 July 1688,London,51.514125,-0.093689,
"Dunbar, Alexander",30 August 1688,London,51.514125,-0.093689,
"Dunbar, Alexander",23 September 1688,London,51.514125,-0.093689,
"Dunbar, Alexander",23 January 1689,Edinburgh,55.95,-3.2,
"Dunbar, Alexander",15 February 1689,Edinburgh,55.95,-3.2,
"Dunbar, Alexander",2 September 1690,Scotland Low Countries,55.71001,-3.424821,
"Dunbar, Alexander",1 October 1691,Fochabers,57.616667,-3.083333,
"Dunbar, Alexander",21 January 1692,Scotland,57.6216,-3.0893,
"Dunbar, Alexander",25 February 1692,Scotland,57.6216,-3.0893,-75913
"Dunbar, Alexander",11 March 1692,Scotland,57.6216,-3.0893,
"Dunbar, Alexander",7 April 1693,Scotland,57.6216,-3.0893,
"Dunbar, Alexander",16 July 1694,Elgin,57.65,-3.333333,
"Dunbar, Alexander",23 March 1695,Elgin,57.65,-3.333333,
"Dunbar, Alexander",29 April 1695,Elgin,57.65,-3.333333,
"Dunbar, Alexander",12 August 1695,Elgin,57.65,-3.333333,
"Dunbar, Alexander",23 July 1697,Banff,57.667483,-2.530056,
"Dunbar, Alexander",17 October 1697,Scotland,57.6216,-3.0893,
"Dunbar, Alexander",13 November 1697,Scotland,57.6216,-3.0893,
"Dunbar, Alexander",9 December 1697,Scotland,57.6216,-3.0893,
"Dunbar, Alexander",6 April 1699,Scotland,57.6216,-3.0893,
"Dunbar, Alexander | Burnet, David",22 November 1687,Edinburgh,55.95,-3.2,
"Dunbar, Alexander | Gordon, George",27 September 1688,London,51.514125,-0.093689,left London
"Dunbar, Erhart",14 January 1698,Ratisbon,49.0134,12.1016,in a letter from Fleming
"Dunbar, James",14 October 1677,"Orkney, Scotland",58.971844,-3.102961,
"Dunbar, Lord Argyle",26 April 1688,Rome,41.957961,12.453896,
Duncan,16 December 1679,Scotland,57.6216,-3.0893,
Duncan,12 June 1684,Scottish Highlands,57.4735,-3.634527,
Duncan,31 October 1695,Scotland,57.6216,-3.0893,travels the whole country
"Ellis, Bishop",8 May 1694,Castel Gandolfo,41.7502,12.6477,
"English, Placid",25 February 1675,"Lambspringe Abbey, Germany",51.958052,10.019395,
"English, Placid",18 April 1675,"Lambspringe Abbey, Germany",51.958052,10.019395,
"English, Gilbert",9 April 1668,Douai,50.367853,3.078642,
"Enslie, Joseph",16 July 1694,Ghent,51.05,3.716667,
Ernault,15 May 1677,Rouen,49.433333,1.083333,
Ernault,18 December 1677,Rouen,49.433333,1.083333,
Ernault,25 July 1680,Rouen,49.433333,1.083333,
Ernault,26 July 1680,Rouen,49.433333,1.083333,
Ernault | Scouler,26 July 1680,Rouen,49.433333,1.083333,
"Everard, William",22 February 1693,Rome,41.957961,12.453896,
"Falcone, George",20 August 1689,Ratisbon,49.0134,12.1016,
"Falconer, George",20 August 1689,Ratisbon,49.0134,12.1016,
"Falconi, Lorento",24 December 1678,Rome,41.957961,12.453896,
Farquhar,24 April 1683,Scotland,57.6216,-3.0893,
Firatello,28 October 1681,Paris,48.871077,2.342285,
"Fleming, Abbot Placid",15 December 1676,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",27 April 1677,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",3 August 1677,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",16 May 1678,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",28 June 1678,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",27 December 1678,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",24 October 1679,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",7 January 1681,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",1 April 1681,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",14 April 1682,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",22 September 1682,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",8 December 1682,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",12 February 1686,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",1 January 1687,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",8 January 1687,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",21 January 1687,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",8 July 1687,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",22 July 1687,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",21 August 1687,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",25 March 1688,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",6 April 1688,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",10 April 1688,Ratisbon,49.0134,12.1016,
"Fleming, Abbot Placid",6 July 1688,Ratisbon,49.0134,12.1016,
